user_id,tier,comfort_zone_med,cz_group,bet_habit,spins_habit,spin_habit_group,weekly_play_days,bet_habit_group,bets_habit,daily_wager_group,ltv
Slots|Facebook|100001435788950,0,0,1,"150,140,000",818,12,2.33,5,"180,000",9,0
Slots|Android|90754013deee3c7e,0,0,1,"127,883,816",395,9,7,5,"121,666",9,0
Slots|Facebook|100000506033288,0,0,1,"177,663,035",954,12,5.6,5,"226,428",9,0
Slots|Facebook|100003011114352,0,0,1,"253,765,357",215,8,3,7,"1,153,750",9,0
Slots|Facebook|100004594664403,2,0,1,0,0,1,0,5,"223,028",1,307
Slots|Android|7a40f4d838faebc1,0,0,1,"11,842,000",699,11,2,3,"20,000",7,0
Slots|Facebook|100003641393776,6,3.94,2,"2,147,483,647","2,192",13,6.6,7,"1,872,857",12,"44,098.17"
Slots|Android|7bf7b7384ee03cee,0,0,1,"322,819,942","1,835",13,5.93,4,"77,892",9,0
Slots|Android|17ad6826c1244f03_2,0,0,1,"41,016,744","1,319",13,4.54,3,"21,892",7,2.99
Slots|Facebook|100003088512958,0,0,1,"1,181,827,500",567,11,7,7,"1,416,964",11,0
Slots|Facebook|100002598525604,0,0,1,"82,164,464",433,10,6.2,5,"218,928",8,0
Slots|Facebook|100003106606599,0,0,1,"179,550,000",395,9,2,6,"508,333",9,0
Slots|Facebook|100000526791619,0,0,1,"80,894,553",207,8,2.8,5,"315,089",8,0
Slots|Apple|57FC94AD-06B4-494E-82BE-69510BCBC150,0,0,1,"462,666",46,3,2,3,"10,666",3,0
Slots|Apple|6A606BBC-0281-48E3-90A6-DDE9CDC257C7,0,0,1,"244,666",29,2,2,2,"6,666",3,0
Slots|Facebook|100001073135246,0,0,1,"1,903,969,285","3,323",13,7,5,"384,500",11,0
Slots|Facebook|100003825105889,0,0,1,"60,157,142",134,6,6,5,"400,000",8,0
Slots|Facebook|100001041009067,4,10.79,3,"2,147,483,647",395,9,5,8,"5,610,714",12,"10,007.24"
Slots|Facebook|100000414174414,0,0,1,"46,800",39,2,2,2,"1,200",2,0
Slots|Facebook|1609971837,0,0,1,"11,116,495",247,8,2,3,"37,900",7,0
Slots|Facebook|100001126455889,1,0,1,"61,424,142",77,4,0,6,"505,892",8,60
Slots|Apple|203B8DA7-D72E-4D50-9A0F-A8B451BCE97F,0,0,1,"931,008,571","1,675",13,6.4,5,"494,464",10,0
Slots|Facebook|100001555617204,0,0,1,"16,333,333",93,5,2,5,"200,000",7,0
Slots|Android|7b9d8ef000f4d8b2,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|e9206ddf4d5c842e,0,0,1,"11,856,092",298,8,7,3,"38,071",7,0
Slots|Android|b4b87d2c5ad90c0f,0,0,1,"134,250",136,6,2,1,900,3,0
Slots|Android|ef2942c24a14231f,0,0,1,"2,365,178",71,4,2.22,3,"36,428",5,0
Slots|Android|a353931a3e8199b6,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|4292B742-1A3E-4D00-A689-49EAA4AD16A0,0,0,1,"68,710,357","1,272",13,6.6,4,"56,785",8,0
Slots|Android|7d3fec287a41496a,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100001178255009,0,0,1,"709,171,428",207,8,3.1,7,"3,828,571",10,0
Slots|Facebook|100002664365278,0,0,1,"183,666,666",73,4,2,7,"3,000,000",9,8.98
Slots|Facebook|100007422966545,0,0,1,"72,800,000",124,6,2,6,"500,000",8,0
Slots|Facebook|100000714019789,7,99.99,8,"2,147,483,647","3,119",13,0,7,"2,869,128",12,"67,169.36"
Slots|Android|af56baa89bb33244,0,0,1,"20,388,557",105,6,4.45,5,"190,535",7,2.99
Slots|Facebook|100002206787355,0,0,1,"40,000",40,3,0,2,"1,000",2,5
Slots|Android|6bde9de1a14353dc,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|8015eba9235c55d7,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|772237219,0,0,1,"53,163,571",80,5,6.6,6,"575,000",8,1
Slots|Facebook|100003145053395,0,0,1,"69,986,428",390,9,3.3,5,"290,714",8,0
Slots|Facebook|100001583474283,2,0,1,"104,261,400",82,5,2,7,"1,080,000",9,102.94
Slots|Facebook|100002005652328,0,0,1,"1,096,607,142",804,12,6.3,7,"1,500,000",11,0
Slots|Android|c5a5d1c76998f89e,0,0,1,"142,406,883",651,11,7,5,"217,333",9,0
Slots|Facebook|100002396534071,0,0,1,"170,121,071",393,9,2,5,"418,928",9,0
Slots|Facebook|100000159712050,0,0,1,"20,790,464",492,10,4.3,3,"44,642",7,0
Slots|Facebook|65004677,0,0,1,"20,513,785",343,9,2.59,3,"36,946",7,0
Slots|Android|fb6e91b18d50f7a3,0,0,1,"5,728,200",867,12,4,2,"6,100",6,0
Slots|Facebook|100003920493824,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100007624987659,0,0,1,"59,405,357",151,7,2,5,"400,000",8,0
Slots|Facebook|100001494422469,4,0,1,"384,000,000",106,6,2,7,"4,000,000",9,"3,031.35"
Slots|Facebook|100000822761517,3,10.99,3,"1,796,480,714",195,7,2.06,8,"8,609,642",11,"1,831.65"
Slots|Facebook|100000146359402,0,0,1,"358,885,714",675,11,6.8,5,"476,785",9,0
Slots|Facebook|100000035229622,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|bb95f203dd538667,1,10.99,3,"325,599,589","3,035",13,6.7,5,"107,517",9,91.8
Slots|Facebook|1482991619,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1816258429,3,0,1,"60,873,571",208,8,7,5,"284,375",8,"1,393"
Slots|Apple|CA5F2A44-CDFC-47B7-866C-A57FD86F9A67,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|7A888D61-753B-4014-B192-37490BA82F48,0,0,1,"23,688,303",136,6,6.1,5,"280,000",7,0
Slots|Facebook|100003381822700,0,0,1,"70,510,714",219,8,2,5,"306,428",8,0
Slots|Android|3da3f06ebbd72be7,0,0,1,"109,239,500",324,9,2,5,"135,333",9,0
Slots|Facebook|100007048835662,0,0,1,"124,335,000",65,4,2.79,7,"2,000,000",9,5
Slots|Facebook|100000256568130,4,3.94,2,"2,147,483,647","2,735",13,0,7,"3,483,035",12,"11,905.25"
Slots|Facebook|220632866456645,0,0,1,"52,737,840",526,11,2,4,"92,666",8,0
Slots|Android|991ab723753ae5e3,2,19.99,4,"110,946,785",516,11,5.1,5,"208,571",9,580.64
Slots|Apple|C2AA46CF-7FDC-4C90-9148-7AB38F8BC017_1,0,0,1,"83,619,500",331,9,3.44,5,"232,857",8,0
Slots|Facebook|100005985579878,0,0,1,"24,000,000",74,4,2,5,"400,000",7,0
Slots|Android|577554bf1b4744d3,0,0,1,"1,147,150",282,8,4.85,2,"4,292",5,0
Slots|Apple|9DBDBBA8-7968-4C49-BA8B-9B5093CCFC43,0,0,1,"9,829,642",85,5,4.66,5,"112,857",6,0
Slots|Android|083118ef3fce3747,0,0,1,"1,847,166","1,616",13,7,1,966,5,0
Slots|Apple|FC14EE0A-2A90-4660-96EE-7EA99B4CC073,0,0,1,"4,860,000",24,2,2,5,"202,500",5,0
Slots|Facebook|100003533727250,0,0,1,0,0,1,0,3,"10,200",1,0
Slots|Android|87508322184d57a3,0,0,1,"9,719,226",343,9,2.48,3,"42,619",6,0
Slots|Facebook|100002649337474,0,0,1,"154,367,142",366,9,4.28,5,"412,857",9,0
Slots|Facebook|1713966975,0,0,1,"18,360,000",50,3,2,5,"450,000",7,0
Slots|Facebook|1622052568,0,0,1,"2,147,483,647","2,803",13,7,7,"1,198,928",12,0
Slots|Facebook|100001504656778,3,19.74,4,"2,147,483,647",381,9,6.1,8,"8,114,285",12,"1,997.87"
Slots|Facebook|2445501615467276,0,0,1,"35,406,071",89,5,2.07,5,"495,000",7,0
Slots|Android|9f0ae1d518fc7dee,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|A1FFD15B-8B37-4B21-8ADA-D23373D93792,0,0,1,"836,898,571","1,130",13,7,6,"708,928",10,0
Slots|Facebook|100002210305375,0,0,1,"144,625,000",57,3,2,7,"3,412,500",9,0
Slots|Facebook|100002604860336,3,15.09,4,"700,935,714",191,7,5.66,7,"3,294,642",10,"1,057.78"
Slots|Android|1d2f052a753c34bf,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|11034D88-2457-41FB-95D9-3B0360AC8259,0,0,1,"477,919,285",393,9,3.16,7,"1,195,714",9,0
Slots|Android|3dca3c16944056bd,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1195501437,0,0,1,"317,450,625","1,150",13,6.2,5,"288,571",9,0
Slots|Facebook|573499862990717,0,0,1,"58,928,571",122,6,5.6,6,"562,500",8,0
Slots|Gamesys|tucci568@gmail.com,4,0,1,"62,969,642",345,9,7,5,"195,000",8,"1,479.78"
Slots|Apple|6DE5E93B-708B-4CCC-A7B2-C8E2F78B7478,0,0,1,"128,502,678",428,10,6.1,5,"169,642",9,0
Slots|Facebook|116980323197030,0,0,1,"354,964,357","1,031",13,3.75,5,"272,142",9,0
Slots|Facebook|100000442531745,0,0,1,"39,866,666",76,4,2,6,"500,000",7,0
Slots|Facebook|1041302649,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|2A4F2453-061F-4BB9-8E89-D9AD3AE1738A,0,0,1,"10,563,642",123,6,4.29,4,"94,714",7,0
Slots|Facebook|1526954386,7,34.99,5,"2,147,483,647",330,9,5.7,12,"238,928,571",12,"48,597.17"
Slots|Facebook|1379703222,0,0,1,"243,131,339","1,129",13,4.28,5,"259,285",9,0
Slots|Facebook|100001056485887,2,14.99,4,"28,926,785",57,3,4.62,5,"393,392",7,497.64
Slots|Facebook|100000534842244,0,0,1,"282,309,964",517,11,6.9,5,"315,625",9,0
Slots|Apple|8C2A3C18-1248-40FF-8A18-32476119EA92,0,0,1,"2,147,483,647",856,12,5.2,7,"2,951,250",12,0
Slots|Android|f60fd28cb3c396e6,0,0,1,"196,165,583","3,343",13,7,3,"32,083",9,0
Slots|Gamesys|zimm.junk@frontier.com,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100000633442662,0,0,1,"16,549,285",85,5,6.6,5,"227,142",7,0
Slots|Facebook|100002278455700,0,0,1,"287,344,821",257,8,2,7,"1,622,321",9,0
Slots|Apple|D1558A57-D32D-4CA9-871E-5F3793B37408,0,0,1,"54,417,857",39,2,3.05,7,"1,307,142",8,0
Slots|Android|30a10e308a1e51b7,0,4.99,2,"1,631,875,000",206,8,2,8,"6,250,000",11,4.99
Slots|Apple|D47443DC-5FC8-40A1-A0A9-D35393B1E3F1,0,0,1,"8,923,035",168,7,3.4,4,"51,928",6,0
Slots|Facebook|100006507470258,0,0,1,"713,700,000",686,11,2,7,"1,000,000",10,0
Slots|Apple|F10242F1-2058-4C26-A39B-B714B8403A0A,0,0,1,"35,962,410","1,193",13,7,3,"32,178",7,0
Slots|Android|2d631691ffb5e8e6,0,0,1,"450,969,642",252,8,5.1,7,"1,919,642",9,0
Slots|Facebook|100000457081437,0,0,1,"19,583,214",58,3,2,5,"375,000",7,2.5
Slots|Facebook|431646804684779,0,0,1,"10,939,650",87,5,2,5,"113,950",7,0
Slots|Facebook|1491732035,0,0,1,"39,866,339",190,7,5.5,5,"169,642",7,0
Slots|Android|cd5b6bd3b4ce604a,0,0,1,"368,250",90,5,2,2,"2,250",3,0
Slots|Facebook|100000308099409,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100003000970782,0,0,1,"43,500,000",29,2,2,7,"1,500,000",7,0
Slots|Facebook|289451678909215,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|01B5B141-FE35-4D1A-ACA4-6A61134D6E89,2,9.99,3,"2,147,483,647",563,11,5.9,7,"3,281,250",12,467.5
Slots|Android|8694d05236c49f5e,0,0,1,"1,015,750",98,5,2,3,"10,000",5,0
Slots|Facebook|100002108642570,2,7.01,2,"32,648,571",60,4,3.3,5,"476,785",7,433.69
Slots|Apple|A67C9B97-A06D-4D97-B1C2-1D9CE82AFBF6,0,0,1,"110,000",22,2,2,2,"5,000",3,0
Slots|Apple|39AE4FF7-7413-4565-A39B-00D931B7B6D1,0,0,1,"22,812,061",424,10,2.95,4,"81,500",7,0
Slots|Facebook|100000943993057,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1735081633439708,0,0,1,"82,502,232",173,7,5,5,"446,428",8,0
Slots|Apple|32A949A3-A95E-46BA-A0A7-06D19FF63EA0,0,0,1,"2,558,889",150,7,3.4,3,"17,517",5,2.99
Slots|Facebook|100000577515810,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|951ebfac54814d7e,0,0,1,0,0,1,2,1,0,1,0
Slots|Apple|CD25E359-006E-446E-BECC-4F639D86304F_2,0,0,1,"188,682,678",412,10,7,5,"370,000",9,0
Slots|Apple|6F3E1EE9-68E1-464B-B9FD-A97A99265C5F,0,0,1,"18,691,714",40,3,2.1,5,"428,178",7,5.98
Slots|Apple|5FCF84F5-1FFC-4A58-98F2-C93143E8144E,0,0,1,"1,253,189",100,6,4.4,2,"8,910",5,0
Slots|Facebook|100620854103235,3,9.99,3,"485,944,785",440,10,3.8,6,"873,214",9,"2,135.54"
Slots|Facebook|100003398310709,0,0,1,"49,219,285",149,6,6.4,5,"321,428",7,0
Slots|Facebook|100001385810380,0,0,1,"187,300,000",390,9,5.1,5,"397,142",9,0
Slots|Facebook|100002016470307,0,0,1,"61,205,285",240,8,5.3,5,"197,500",8,0
Slots|Android|1c26bd8c7837f395,0,0,1,"44,835,775",365,9,3.69,5,"135,500",7,0
Slots|Android|19c4e29adb421c82,0,0,1,"27,811,066",568,11,2,4,"60,416",7,5.98
Slots|Facebook|100007197007324,0,0,1,"16,033,392",101,6,5.5,5,"172,500",7,0
Slots|Facebook|578473979,0,0,1,"74,722,857",142,6,2.2,5,"412,857",8,0
Slots|Android|bf0c76c4a45350ef,0,0,1,"14,941,314",104,6,5.54,5,"134,107",7,0
Slots|Android|2db2ed561475ba67,0,0,1,"48,000,000",61,4,2,6,"583,333",7,0
Slots|Apple|D3C48592-E1F8-4F2F-807D-E583D0077F5F,0,0,1,"127,219,821",282,8,6.5,5,"243,571",9,0
Slots|Android|50b1e1796157729a,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|58C4421D-DF3E-4881-9319-3A0BEE2E4A36,2,0,1,"2,028,104,464","1,369",13,7,7,"1,504,785",12,351.28
Slots|Apple|0D5DF11C-DB47-4310-9BDE-2FD7E0A0A9F5,0,0,1,"86,880,892",177,7,5.9,5,"322,500",8,0
Slots|Apple|1E17D63F-94C7-4242-A82D-E711CADCFE9E,0,0,1,"745,071,428","1,035",13,6.21,6,"750,000",10,0
Slots|Facebook|844979889,0,0,1,"665,660,410",207,8,3.89,7,"2,647,232",10,0
Slots|Android|ff190a9f01905f12,0,0,1,"1,272,540",192,7,2,3,"11,000",5,0
Slots|Apple|4767A694-A435-40A8-BA71-B6C9A372887A,0,0,1,"24,328,035","2,645",13,7,2,"8,071",7,0
Slots|Android|2bc74de1fce503,0,0,1,"181,440,000",71,4,2,7,"2,670,000",9,0.99
Slots|Apple|ED1DCA4A-DD61-43EE-B191-93D0CF08B024,0,0,1,"9,076,717",63,4,4.1,5,"127,750",6,0
Slots|Facebook|790849694,2,0,1,"1,358,955,357",544,11,6.1,7,"2,928,571",11,694.79
Slots|Apple|A2E1E14D-0D1B-4EB8-A8F2-4A8DF69CB700,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|B81F58E8-AAAA-46FE-B1F3-3BA69771C0C8,0,0,1,"2,340,000",26,2,2,4,"90,000",5,0
Slots|Apple|0BA102C4-E428-42ED-A426-74EC3BB035D3,0,0,1,"2,147,483,647","2,186",13,7,7,"1,553,571",12,0
Slots|Apple|CC163822-CD59-46F1-8E2C-DFAE68D729A7,0,0,1,"211,460,614",745,12,3.74,5,"192,857",9,0
Slots|Facebook|100002414958858,0,0,1,"6,028,564",32,2,2.51,5,"189,314",6,0
Slots|Facebook|100000478385329,2,5.74,2,"541,023,482",349,9,6.2,7,"1,754,464",10,190.76
Slots|Facebook|100000156870800,0,0,1,"240,942,857","1,891",13,7,5,"200,000",9,0
Slots|Facebook|100002085600297,4,0,1,"2,147,483,647","1,340",13,6.6,7,"2,095,803",12,"5,750"
Slots|Facebook|100001146732829,1,0,1,"44,544,785",170,7,2.6,5,"116,928",7,95.81
Slots|Apple|70A24E3D-CAC2-4DB4-A2E4-EE0D67DB01BD,0,0,1,"346,369,071",492,10,7,5,"328,392",9,0
Slots|Apple|972EB8FF-E712-4A90-BC94-980DA74FA3A6,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|afd82983a72bfbd9,0,0,1,"2,058,083",79,4,2,2,"7,616",5,0
Slots|Facebook|100000008795501,0,0,1,"190,754,150","1,485",13,7,5,"111,428",9,0
Slots|Facebook|100004308364598,0,3.46,2,"20,663,750",122,6,5.2,5,"134,285",7,46.81
Slots|Apple|194F12E4-4962-4B9F-A67B-790759ADFD86,0,0,1,"1,417,428",146,6,4.44,3,"10,071",5,0
Slots|Facebook|100000894196121,0,0,1,"65,719,785",68,4,2,7,"1,008,928",8,5
Slots|Android|f4bdd6b99c446d49,0,0,1,"83,272,600",297,8,2,5,"266,000",8,0
Slots|Gamesys|scottcampbell39@msn.com,0,0,1,"254,528,125",814,12,5.2,5,"222,946",9,0
Slots|Apple|861F11C5-25B6-478D-A01F-D302BC561064,0,0,1,"928,042",209,8,6.2,2,"5,000",4,0
Slots|Facebook|100000965587942,0,0,1,"87,353,333",272,8,2,5,"423,333",8,0
Slots|Android|fb536bd88459c399,0,0,1,"614,616",57,3,4.2,3,"15,833",4,0
Slots|Android|ca0f109532294ea7,0,0,1,"179,057,289",968,12,7,4,"58,392",9,0
Slots|Facebook|100004068817796,0,0,1,0,0,1,0,5,"200,400",1,0
Slots|Android|706969064ab0f4dd,0,2.99,2,"423,944,935","2,085",13,5.25,5,"164,423",9,2.99
Slots|Android|bf1b5ed40d88d279,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|D8299FFD-540B-4886-8A27-A8BC62D4A74D,0,0,1,"1,036,087,857",833,12,6.9,7,"1,558,928",11,0
Slots|Facebook|1696099913,0,0,1,"225,782,142",172,7,5.4,7,"1,260,714",9,0
Slots|Android|d0571e7156a36998,0,0,1,"13,815,114",244,8,2,4,"54,250",7,0
Slots|Facebook|100001944289915,0,0,1,"21,845,000",145,6,2,5,"164,166",7,0
Slots|Facebook|100003575229718,0,0,1,"241,919,428","1,168",13,3.01,5,"172,142",9,0
Slots|Android|7fe0d5d5d80adf2a,0,0,1,"33,053,050","1,471",13,2,2,"2,400",7,0
Slots|Facebook|100001850568044,0,0,1,"1,786,666,666",466,10,2,7,"3,500,000",11,0
Slots|Facebook|100000546805124,0,0,1,"55,405,714",167,7,2.96,5,"331,428",8,0
Slots|Android|a25f1cc7a42aaad0,0,0,1,"3,297,539",978,12,2.48,2,"3,803",5,0
Slots|Apple|B6EF80EE-1936-4E40-AFFD-B072E121EE71,0,0,1,"582,723,571","2,533",13,6.5,5,"227,142",10,0
Slots|Android|79a572265133be5a,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100003197094616,0,0,1,"143,500,000",110,6,2,7,"2,500,000",9,0
Slots|Apple|954F60D7-FDE0-4033-98F9-80CA9D06EEFF,0,0,1,"7,323,000",78,4,2,4,"98,166",6,0
Slots|Facebook|1063839935,5,7.49,2,"2,147,483,647",810,12,7,9,"40,407,142",12,"17,131.45"
Slots|Facebook|100000086205556,3,2.99,2,"2,147,483,647","3,805",13,7,7,"1,186,500",12,"2,616.38"
Slots|Android|9b23683c78725ead,0,0,1,"760,350,000",277,8,3.04,7,"3,000,000",10,0
Slots|Facebook|100008485027719,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|681145638,1,0,1,"194,253,500",75,4,2.97,7,"1,662,857",9,17.99
Slots|Facebook|613318714,0,0,1,"27,194,107",104,6,4.15,5,"241,517",7,0
Slots|Apple|D39F5C0A-5BDF-4F65-9E53-BDF7C87199D9,0,0,1,"62,943,000",232,8,0,5,"240,000",8,0
Slots|Facebook|1493296304,0,0,1,"2,147,483,647","2,888",13,6.9,6,"592,857",12,0
Slots|Facebook|100000595994191,0,0,1,"75,000,000",30,2,2,7,"2,500,000",8,0
Slots|Facebook|100000039965186,0,0,1,"107,438,392",180,7,2.4,5,"412,500",9,1
Slots|Facebook|100007056252934,1,0,1,"403,753,571",108,6,5.66,7,"3,705,357",9,19.98
Slots|Facebook|100004813440111,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|24C3C6F7-5382-44DE-BDF4-DF8A9156690D,0,0,1,0,0,1,0,5,"200,000",1,0
Slots|Android|2273bcd2b8e48aeb,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|908000719,0,0,1,"7,430,833",47,3,2,5,"139,166",6,0
Slots|Facebook|100000645172481,0,0,1,0,0,1,0,1,0,1,0.1
Slots|Apple|90BD3332-D60B-41DE-AF6B-FA5623EFD6B0,0,0,1,"67,185,714",63,4,2,6,"942,857",8,0
Slots|Apple|8A2E6797-1771-4337-A730-EE1AF8715DD4,0,0,1,"32,000,000",32,2,0,7,"1,000,000",7,0
Slots|Apple|0A9904BE-CEFE-48A1-A016-25C34D068B9F,0,0,1,"165,503,257",808,12,6.22,5,"164,660",9,0
Slots|Facebook|120343144988140,0,0,1,"66,594,535",287,8,3.95,4,"83,642",8,0
Slots|Apple|23f8c47e9118f2a3db5f304658839f20,1,1.99,2,"54,875,892",370,9,6.8,5,"140,357",8,16.94
Slots|Android|e415bcd594406f8a,0,0,1,"25,277,842",233,8,4.44,3,"48,035",7,0
Slots|Facebook|100005703885644,0,0,1,0,0,1,0,1,0,1,1
Slots|Facebook|100000108235319,0,0,1,"75,600,000",42,3,2,7,"2,025,000",8,0
Slots|Apple|8CA2D59C-5A74-46E6-AEC7-C739D5490071,0,0,1,"41,328,657",83,5,4.8,6,"553,571",7,0
Slots|Facebook|100002410374375,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|5F5E0506-7E93-4CB3-8DFC-280ED91AA0D9,1,0,1,0,0,1,0,1,0,1,29.97
Slots|Android|d1a3604f2dc339b5,0,0,1,"33,331,885","1,019",13,7,3,"26,828",7,0
Slots|Facebook|100000519637454,0,0,1,0,0,1,0,1,0,1,0
Slots|Android|35a8aa3852d06a99,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|EE55FE6C-68A0-405A-AAA6-212ED37D2BF5,3,2.99,2,"1,071,512,500","1,687",13,7,5,"478,571",11,"3,484.34"
Slots|Apple|D1768D31-076F-4C5E-8B5A-459076B4309D,0,0,1,"34,500",35,2,5.85,2,"1,000",2,0
Slots|Apple|B19C159B-A8D5-4144-A676-FFCF7A787CD7,0,0,1,"37,721,803",190,7,3.29,4,"79,017",7,0
Slots|Facebook|622421345,0,0,1,"1,293,115,178","1,056",13,5.68,7,"1,485,714",11,5
Slots|Facebook|100000436331930,2,6.99,2,"477,333,333",101,6,2,7,"4,000,000",9,929.58
Slots|Facebook|100006385022566,0,0,1,0,0,1,0,1,0,1,0
Slots|Apple|5DC66973-9B4C-463B-B865-03585057DAA4,0,0,1,"75,785,714",132,6,4.1,5,"419,642",8,0
Slots|Facebook|1336355971,0,0,1,"357,714",249,8,3.32,2,"1,557",3,0
Slots|Facebook|100007970706801,0,0,1,"392,065,000",351,9,2,7,"1,053,333",9,0
Slots|Facebook|100004713649270,0,0,1,"97,008,928",128,6,4.99,6,"750,000",8,0
Slots|Facebook|100001480466521,0,0,1,"20,550,000",137,6,2,5,"150,000",7,0
Slots|Android|46e6c22daddea505,0,0,1,"27,832,151",296,8,6.22,5,"112,735",7,0
Slots|Android|26690a3f3254f3cb,0,0,1,"2,396,550","1,180",13,2,2,"1,642",5,0
Slots|Android|7cb4d174bb584d2c,0,0,1,"355,068,107",767,12,2.06,5,"450,357",9,0
Slots|Apple|FA65FC93-398F-46F2-97A8-51869579F31F,0,0,1,"83,650,000",181,7,0,6,"526,000",8,0
Slots|Facebook|1773765802,0,0,1,"462,906,142",370,9,2.91,6,"708,571",9,0
Slots|Android|6bd2b321d624db36,0,0,1,"7,162,142",82,5,6.4,4,"86,785",6,0
Slots|Android|95349435880e1e4a,4,51.23,6,"1,663,989,285",367,9,4.7,7,"3,839,285",11,"5,701.05"
Slots|Apple|BAE1E582-508F-4247-88EF-6067EE8700D4,0,0,1,"34,291,071",41,3,3.8,6,"841,071",7,0
Slots|Apple|083311F8-E255-439A-9B90-84228633AED2,4,29.99,5,"1,944,245,714","1,105",13,7,7,"1,929,285",11,"6,621.30"
Slots|Facebook|100007188814400,0,0,1,"354,500,000",134,6,2,7,"2,500,000",9,0
Slots|Android|50c868cb762ba93c,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|100006591485881,0,0,1,"2,147,483,647","1,159",13,2,7,"1,200,000",12,0
Slots|Android|b424993746740f53,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1431716702,1,0,1,"388,328,571",263,8,3.1,7,"1,500,000",9,34.97
Slots|Apple|FCF4A4C1-BC03-4890-9E2B-D996E44C39B4,2,0,1,"2,456,714",264,8,7,3,"10,071",5,364.79
Slots|Facebook|100000386792515,0,0,1,"30,000,000",26,2,2,7,"1,500,000",7,0
Slots|Facebook|1166130202,0,0,1,"115,592,857",146,6,2.9,6,"996,428",9,0
Slots|Facebook|1829691053,0,0,1,"151,093,642",192,7,2,7,"1,562,321",9,2.98
Slots|Facebook|100004156710242,0,0,1,"4,080,000",75,4,2,4,"60,000",5,0
Slots|Android|46003d8f0ec5aadb,0,0,1,"23,429,410",548,11,2,4,"60,025",7,0
Slots|Facebook|3282465321788017,0,0,1,"46,645,803",370,9,5.6,4,"92,142",7,0
Slots|Facebook|100007101370602,2,0,1,0,0,1,0,5,"200,400",1,299.9
Slots|Android|75c690962a794191,0,0,1,"8,576,741","2,236",13,2,2,"2,950",6,0
Slots|Facebook|100000133172234,0,0,1,"118,947,196",499,10,4.84,5,"180,357",9,0
Slots|Apple|9A3D74B7-DD8B-4187-B580-22A1E80FAB36,0,0,1,"2,322,142",33,2,2,4,"81,250",5,0
Slots|Android|2d3bf5cf5cb6b9df,0,0,1,0,0,1,0,1,0,1,0
Slots|Facebook|1267410431,2,7.99,2,"329,565,000",368,9,2.65,6,"777,500",9,185.75
Slots|Facebook|100003219971873,0,0,1,"2,147,483,647",520,11,6,7,"3,078,571",12,0
Slots|Android|f1dc2a7aa0f72d50,0,0,1,"459,249,464","1,545",13,7,5,"287,142",9,0
Slots|Facebook|100003195798146,0,0,1,"1,252,330,357",313,9,2,7,"3,790,178",11,0
Slots|Android|913b1bf5bbc4dc41,0,0,1,"126,000,000",351,9,2,5,"450,000",9,0
Slots|Facebook|1115792567,0,0,1,"147,106,160","2,679",13,7,4,"88,750",9,0
Slots|Facebook|100004727838204,0,0,1,"1,218,767,857","2,368",13,7,6,"500,000",11,0
Slots|Facebook|100004785008724,0,0,1,"132,985,714",525,11,3.7,5,"321,428",9,0
Slots|Apple|6D550A1D-61E5-4ED2-B696-EA5EBB7C42C0,0,0,1,0,0,1,7,1,0,1,0
Slots|Apple|5A0F5144-0B22-4E34-849D-E300FE716F28,0,0,1,"251,528,571",228,8,6,6,"782,142",9,0.99
Slots|Android|10e00d1652f26211,0,0,1,"12,962,233","2,845",13,2,2,"4,250",7,0
Slots|Android|b38f269c480006ce,0,0,1,"36,665,000",495,10,2,4,"60,000",7,0
Slots|Facebook|100001454438401,0,0,1,"17,024,750",343,9,4.2,3,"39,583",7,0
Slots|Apple|DB06DEAE-D762-4164-A780-3D2227DC5D16,0,0,1,"203,931,413",481,10,2,5,"480,000",9,0
