user_id,tier,ltv
Slots|Android|35d12ed2c0d6161a,0,0
Slots|Android|365b505786c4e2ab,0,0
Slots|Facebook|100001683637255,0,0
Slots|Facebook|100001684189133,0,0
Slots|Apple|6274395D-8DD6-47C1-91D7-45C7C52FD1C1,0,0
Slots|Android|25f45fc934f1309f_1,0,0
Slots|Android|5a436f3fca49443,0,0
Slots|Android|5a4e2cba8222b99f,0,0
Slots|Facebook|100002508895237,0,0
Slots|Android|5aeb8728900311e,0,0
Slots|Facebook|100001873707770,0,0
Slots|Android|37c64b46953ca239,0,0
Slots|Android|3865250058ffbf70,0,0
Slots|Facebook|10157076002834645,0,0
Slots|Android|6d28e75cc3e3a6f4,0,0
Slots|Android|4b168ebf3840f501,0,0
Slots|Facebook|100003403482644,0,0
Slots|Facebook|100003403482644,0,0
Slots|Facebook|100003415539202,0,0
Slots|Facebook|100004932282048,1,0
Slots|Facebook|100002960520591,2,0
Slots|Apple|A219525B-BAAC-4EC8-B5C9-347A1E679883,0,0
Slots|Android|7f582ea4cd6aa285,0,0
Slots|Android|7f7d18300af9244f,0,0
Slots|Facebook|100007881488724,0,0
Slots|Android|5da39f66ae7c24a7,0,0
Slots|Android|5e11efb5491e1c5a,0,0
Slots|Android|91d367244ef35e96_1,0,0
Slots|Android|92655d31f6a588a9,0,0
Slots|Android|6fc191bcaac9819f,0,0
Slots|Android|6ff4724044079599,0,0
Slots|Apple|86e277fa203a525651acc9887beaf8fe_1,0,0
Slots|Facebook|10159429208727193,0,0
Slots|Facebook|100003565798926,0,0
Slots|Android|a465b856212906e3,0,0
Slots|Android|1aa89c861ac748b1,0,0
Slots|Android|1b718257cee45d35,0,0
Slots|Android|1b89d1952aad54bd_3,0,0
Slots|Facebook|100000441175202,0,0
Slots|Android|81e53e7f41fb5f93,0,0
Slots|Android|81f5727e1fce054b,0,0
Slots|Facebook|100002434687506,0,0
Slots|Android|2e7764bae40cb84d,0,0
Slots|Android|a4eefe3b68f6dea8,0,0
Slots|Facebook|100003962127476,0,0
Slots|Android|93a88e531df9db97_1,0,0
Slots|Android|93c78b67f13dbf21,0,0
Slots|Android|415bbbd5192b1ddf,0,0
Slots|Android|c8ed93c6335f9f6c,0,0
Slots|Apple|A40AA6A0-8F36-4466-892C-C820730ABB1E,0,0
Slots|Facebook|1209475537,0,0
Slots|Android|dbc1de7972c213eb,0,0
Slots|Facebook|100005124581126,0,0
Slots|Android|b98e66d149b57b49,0,0
Slots|Apple|B40C72BF-0831-45E2-96FB-04213A053B74,0,0
Slots|Android|ed8addbece4c903f,0,0
Slots|Android|edcb9ed593b375fd,0,0
Slots|Android|edcc6420c96fafe9,0,0
Slots|Facebook|100005817188505,0,0
Slots|Facebook|100002904486920,0,0
Slots|Facebook|100008140062737,0,0
Slots|Android|13f7b8c44bf926c5,0,0
Slots|Android|de6b2223cc015b7b,0,0
Slots|Facebook|100003556874378,2,0
Slots|Facebook|100000048375700,0,0
Slots|Facebook|1467295608,0,0
Slots|Facebook|1468050991,0,0
Slots|Android|25628400a0f489e1,0,0
Slots|Apple|E439DBB2-EA6F-45D2-B480-CD4054768093,0,0
Slots|Facebook|1018174293,0,0
Slots|Facebook|1225999933,0,0
Slots|Android|37416a25c3f9a28b_2,0,0
Slots|Facebook|1279486206,0,0
Slots|Facebook|100003942630666,0,0
Slots|Android|4afb5af420b604bc,0,0
Slots|Android|4b204cf37b2d03d4,0,0
Slots|Facebook|1592993782,0,0
Slots|Android|4b37366867ea3b59,0,0
Slots|Android|5d5f81c0266e3f98,0,0
Slots|Android|bf0aae333bd9b1dd,0,0
Slots|Facebook|1571131641,1,0
Slots|Facebook|1219413435,0,0
Slots|Facebook|100001736856338,0,0
Slots|Facebook|100001971021115,1,0
Slots|Facebook|100001971021115,1,0
Slots|Android|a5e806fd5c525630,0,0
Slots|Apple|37E6F66F-A49A-4664-9512-335161794420_1,0,0
Slots|Facebook|1673313399,0,0
Slots|Facebook|100005796792519,0,0
Slots|Android|d26ef48e7238dab2,0,0
Slots|Facebook|100005820155538,0,0
Slots|Facebook|100005820812028,0,0
Slots|Apple|408739FD-7FE4-4687-B039-857468B267E5,0,0
Slots|Facebook|897200716,0,0
Slots|Apple|4A429716-C84E-4D25-B451-1F3659A60CEF,0,0
Slots|Android|b88e30a241073bc6,0,0
Slots|Android|b8ac061e6a73ae3a,0,0
Slots|Android|b8c6e91057cbe0a1,0,0
Slots|Android|b91085dcc53ecaf1,0,0
Slots|Android|b9179e0615e36cce,0,0
Slots|Facebook|100004011321783,0,0
Slots|Facebook|545140854,0,0
Slots|Facebook|100000631477569,0,0
Slots|Android|5df2c947a9d4f511,0,0
Slots|Apple|EE2CA174-9E1B-40A2-9D5F-A4B2D7AF4AA2,0,0
Slots|Apple|EE73ACFB-7256-47A0-BBA1-675A33E22864,0,0
Slots|Apple|CCAF3234-C905-4272-8E7C-759D060905F0,0,0
Slots|Android|a57db6a16fae2258,0,0
Slots|Facebook|100004792963963,0,0
Slots|Facebook|100005334486104,0,0
Slots|Android|6ef6559af5279bde,0,0
Slots|Android|6f5f3339c173a5f7,0,0
Slots|Android|b8becd34d5b5f5f5,0,0
Slots|Android|b8d1661152e2a8ad,0,0
Slots|Apple|EE2AA863-09D9-4595-85C1-ACB4DCA4BBC8,0,0
Slots|Android|81f024040d930376,0,0
Slots|Android|8239801128e84913,0,0
Slots|Android|ca755b1d1a103a67,0,0
Slots|Android|cab883ddac65c376,0,0
Slots|Android|cafc4ee1722918db,0,0
Slots|Facebook|1241884167,0,0
Slots|Facebook|100001769279115,0,0
Slots|Facebook|100001769279115,0,0
Slots|Facebook|100008233353046,0,0
Slots|Facebook|100008254921062,0,0
Slots|Android|944c93452ff1acbe,0,0
Slots|Facebook|100001337734880,0,0
Slots|Android|dbbad06ce1b77bc7,0,0
Slots|Android|dc68d2b9739c30eb,0,0
Slots|Android|dc7cbde5ece3a807,0,0
Slots|Android|dca3c7a60e5787d1,0,0
Slots|Facebook|100001449440495,2,0
Slots|Facebook|100001449440495,2,0
Slots|Android|1274051127b017cf,0,0
Slots|Facebook|105982867427011,0,0
Slots|Facebook|100000936713158,0,0
Slots|Facebook|1399045217,0,0
Slots|Facebook|1399716128,0,0
Slots|Facebook|1399716128,0,0
Slots|Facebook|100000028006979,0,0
Slots|Android|364b664783649676,0,0
Slots|Android|36d4220048a21a2e,0,0
Slots|Facebook|100001625171667,0,0
Slots|Facebook|100001625206268,0,0
Slots|Facebook|100001626121984,0,0
Slots|Android|492b8f6b0da0bcc5,0,0
Slots|Android|4936e7de64cac805,0,0
Slots|Android|49a5d1ed6b0c613c,0,0
Slots|Facebook|100000179700464,0,0
Slots|Facebook|100002282658319,0,0
Slots|Android|dc3fb77c3eb326f9,0,0
Slots|Facebook|100007558897716,0,0
Slots|Facebook|100002988552234,0,0
Slots|Facebook|100001243708246,0,0
Slots|Facebook|100001244453220,0,0
Slots|Facebook|1432839809,0,0
Slots|Facebook|1432839809,0,0
Slots|Facebook|1432839809,0,0
Slots|Facebook|100002161472466,0,0
Slots|Facebook|100000581057958,0,0
Slots|Android|a54c2bc40b8d2161,0,0
Slots|Facebook|1643004989,0,0
Slots|Android|b7902f02b14db8c0,0,0
Slots|Android|c86c2a88534763f8,0,0
Slots|Apple|09D8DB8B-7D38-4ED9-A7FC-AA2B0D2F7CFF,0,0
Slots|Apple|5EBB6EF2-67AB-4430-BB96-04103329E752,0,0
Slots|Android|c9abf008a68ca962,0,0
Slots|Facebook|100000692235200,0,0
Slots|Facebook|100002543227586,0,0
Slots|Facebook|100003756166560,0,0
Slots|Facebook|100001709101567,0,0
Slots|Facebook|100002480369127,0,0
Slots|Android|fe5a6e9eeaf962ea,0,0
Slots|Facebook|100002061827938,0,0
Slots|Apple|77E6B9C5-7312-46C5-A2E5-C2E40DD98D94,0,0
Slots|Facebook|1189882331,0,0
Slots|Apple|24B653FB-6993-47FB-A450-890C47FA4E82,0,0
Slots|Facebook|1360640475,0,0
Slots|Apple|8A811DFE-DC68-453E-B894-4C0FCD7A36DF,0,0
Slots|Apple|23F5DACF-1EB3-4C25-864A-AF3D8EB66200,0,0
Slots|Facebook|1349527051,0,0
Slots|Facebook|100001044812913,0,0
Slots|Facebook|1457530732,0,0
Slots|Facebook|100002719091813,0,0
Slots|Apple|3cc0d1aec48c92d231977ea3be438eb4,0,0
Slots|Facebook|100003232363094,0,0
Slots|Facebook|1607202662,0,0
Slots|Facebook|100002302526541,0,0
Slots|Facebook|100001380377904,0,0
Slots|Facebook|100001381630664,0,0
Slots|Facebook|803853941,4,0
Slots|Facebook|100004796708115,0,0
Slots|Facebook|1657934347585458,0,0
Slots|Facebook|100004803995417,0,0
Slots|Facebook|100003237008361,0,0
Slots|Apple|5B2BA7AD-400F-416B-8D74-07BBE6B2706B,0,0
Slots|Android|162d586d28a98a3f,0,0
Slots|Android|165a7562a2c1f89d,0,0
Slots|Facebook|1056743110,0,0
Slots|Apple|EB1BA385-D68C-498F-A2BD-3A223551AB65,0,0
Slots|Apple|52BCBF2B-1BC3-40F6-B682-64E2CA52CE76,0,0
Slots|Facebook|1600651604,0,0
Slots|Facebook|1601830236,0,0
Slots|Facebook|100002566877087,0,0
Slots|Android|28c82eae78897067,0,0
Slots|Android|2901ac1bea2405fb,0,0
Slots|Android|293ea11534ae56e4_1,0,0
Slots|Apple|FAABDBCE-235A-43C6-830F-A30DB1F287C2,0,0
Slots|Facebook|100001598619099,4,0
Slots|Facebook|100004785643924,0,0
Slots|Facebook|100001775738870,0,0
Slots|Facebook|100002719130049,0,0
Slots|Android|18083aa176f7806c,0,0
Slots|Android|1834481a9de929f0,0,0
Slots|Apple|75B58328-74C4-4970-B51C-3CA1D4510EE6,0,0
Slots|Android|326faa6904577b22,0,0
Slots|Facebook|745888448796538,0,0
Slots|Facebook|100002316065583,0,0
Slots|Facebook|100000585533720,0,0
Slots|Facebook|100000003759962,0,0
Slots|Facebook|100001655841693,0,0
Slots|Facebook|100001657538037,0,0
Slots|Facebook|100001657538037,0,0
Slots|Apple|9D03FC49-F003-49D8-B336-E4D592AD4474,0,0
Slots|Facebook|100002945262372,0,0
Slots|Apple|6F1613BA-D068-46D6-A916-DFBB85BA96A3,0,0
Slots|Facebook|100000727082542,0,0
Slots|Android|0a321eddf59d33de,0,0
Slots|Android|0c1a55d20ff9b8bc,0,0
Slots|Android|0e2372b105136e73,0,0
Slots|Android|0e4f97dc6cc2514c,0,0
Slots|Android|0ed25786536ea35a,0,0
Slots|Facebook|100001902164242,0,0
Slots|Android|101cbebc365368de,0,0
Slots|Facebook|100001903965478,0,0
Slots|Android|570ddd3684a2a6ec,0,0
Slots|Apple|B24781B5-E2A8-4978-A0C5-0A718EC735E0,0,0
Slots|Facebook|100005271514815,0,0
Slots|Facebook|100006016178210,0,0
Slots|Facebook|100006016178210,0,0
Slots|Facebook|100000008243606,0,0
Slots|Apple|C2EBF632-6874-473F-8569-ECB3593CB93B,0,0
Slots|Apple|B8B0890F-494C-4714-AD0E-31B45AC8CA5B,0,0
Slots|Facebook|100002273190300,0,0
Slots|Facebook|100000408555475,0,0
Slots|Android|21737e838a07fdd8,0,0
Slots|Apple|E25C82BF-9D73-4D4F-AF82-7CF25631E5C3,0,0
Slots|Facebook|100002394537350,0,0
Slots|Facebook|100000477397762,0,0
Slots|Android|447086f37e2c3119,0,0
Slots|Android|4493c9dc5694322a,0,0
Slots|Facebook|100001170509139,0,0
Slots|Facebook|100003307611951,0,0
Slots|Facebook|528242380,0,0
Slots|Facebook|100001084212562,0,0
Slots|Facebook|100004201658391,0,0
Slots|Facebook|100000609979561,0,0
Slots|Facebook|1054802026,0,0
Slots|Apple|E8DA8DA1-A20D-4318-A6F2-A0425557377E,0,0
Slots|Android|9f9e94c74f637994,0,0
Slots|Facebook|100001404035612,0,0
Slots|Facebook|100001404720483,0,0
Slots|Android|b282d4aa8d8d0a69,0,0
Slots|Facebook|100003145053395,0,0
Slots|Facebook|686131718,0,0
Slots|Facebook|100000988009876,0,0
Slots|Facebook|100001616410982,0,0
Slots|Facebook|100003828067207,0,0
Slots|Android|c5147eb63b991099,0,0
Slots|Facebook|100003273749994,0,0
Slots|Facebook|100001196304820,0,0
Slots|Android|8f6cf43477581fdb,0,0
Slots|Facebook|100004057577020,0,0
Slots|Facebook|100001540567809,1,0
Slots|Android|d6bbabd48553a16d,0,0
Slots|Facebook|100001300340325,0,0
Slots|Facebook|1226072793,0,0
Slots|Facebook|1226072793,0,0
Slots|Facebook|100000118231591,0,0
Slots|Android|e9219446663b7b05_3,0,0
Slots|Facebook|1331886327,0,0
Slots|Facebook|1041454023,0,0
Slots|Android|fbba27a5411d4cb6,0,0
Slots|Android|1f60584049b52abf,0,0
Slots|Facebook|100004889622435,0,0
Slots|Facebook|100000091437780,0,0
Slots|Facebook|100000091701204,0,0
Slots|Facebook|100001882085364,0,0
Slots|Android|31387d576b01541a,0,0
Slots|Facebook|100001008159924,0,0
Slots|Facebook|100000158157263,0,0
Slots|Android|43b74cbc5926aa9b,0,0
Slots|Facebook|100000262243507,0,0
Slots|Facebook|100002349630753,0,0
Slots|Facebook|121420886662329,0,0
Slots|Facebook|100004285621111,0,0
Slots|Facebook|100004288061082,0,0
Slots|Android|56119fc765816fa7,0,0
Slots|Android|561f42ac3f415fec,0,0
Slots|Android|5651eab0b071a2de,0,0
Slots|Apple|21C594DD-A396-4837-96FD-57531C722967,0,0
Slots|Android|d676afce07bc8726,0,0
Slots|Android|d6999d4b8f85cde6,0,0
Slots|Android|56aef469531b4eef,0,0
Slots|Android|67d9aa37bafda2ed,0,0
Slots|Android|68afa02b867d9660,0,0
Slots|Android|79cb6179b0f5d600,0,0
Slots|Facebook|100000394240124,0,0
Slots|Facebook|100005262671964,0,0
Slots|Facebook|100002940045201,0,0
Slots|Facebook|100000466476600,0,0
Slots|Facebook|100000447945068,0,0
Slots|Android|9f21d30d6569f09d,0,0
Slots|Android|9f26ae51115e38ed,0,0
Slots|Android|9f6a1c5efdc4d0f2,0,0
Slots|Facebook|100002623562549,0,0
Slots|Facebook|100000528033878,0,0
Slots|Facebook|100000531005334,0,0
Slots|Android|fc82bc8164015a05,0,0
Slots|Facebook|1516669723,0,0
Slots|Facebook|100000594407596,0,0
Slots|Facebook|100001541724901,0,0
Slots|Facebook|100000701171725,3,0
Slots|Facebook|100000702071556,0,0
Slots|Facebook|100001656133553,0,0
Slots|Facebook|10203874308044253,0,0
Slots|Apple|62C32858-EB19-490A-B2CB-E755A9EC3C3C,0,0
Slots|Apple|62E01423-F263-4403-8847-D5CB7CAE28EB,0,0
Slots|Android|e7c0eb4b1055c9c3,0,0
Slots|Android|e7d2d9d76d66ac08,0,0
Slots|Facebook|100003911693292,1,0
Slots|Apple|6DC4771B-8DAD-40F8-B6FB-70FB9C4F033B,0,0
Slots|Facebook|100002966051380,0,0
Slots|Facebook|1745788584,0,0
Slots|Facebook|100001787553392,0,0
Slots|Facebook|100000964361285,0,0
Slots|Facebook|100001787553392,0,0
Slots|Facebook|100000824355861,0,0
Slots|Facebook|1171401439,0,0
Slots|Facebook|429284030541445,0,0
Slots|Facebook|100000914061639,0,0
Slots|Facebook|3200519333338039,0,0
Slots|Apple|1747A2AF-2FF3-444A-B78C-CE88156AD6E1,0,0
Slots|Facebook|538149501,0,0
Slots|Apple|2089539F-FCEB-476D-8BCD-BC2E406C8D91,0,0
Slots|Facebook|100002909297656,0,0
Slots|Apple|8F27B9BD-2DEA-42E7-BB2E-3F790A3373C3,0,0
Slots|Facebook|100000339074726,0,0
Slots|Facebook|100000339074726,0,0
Slots|Apple|5F8C022A-BB4D-45E7-B943-98DA807CE276,0,0
Slots|Android|f07a60da49702504,0,0
Slots|Facebook|100000195465669,0,0
Slots|Apple|CAD7C69B-1539-4268-82FE-896378CF311F,0,0
Slots|Apple|AC9825B8-B603-4156-A325-9F391C446828,0,0
Slots|Apple|BD8128C2-091C-46C4-87C3-3702E2BE1ED8,0,0
Slots|Android|c7dd1f194441ee79,0,0
Slots|Android|c8215f08ac3920fa,0,0
Slots|Android|c885e9285624696e,0,0
Slots|Apple|BDD82892-0D1F-4DE8-8303-5DC8E155DB7C,0,0
Slots|Apple|EAC8E06D-A7F7-482D-89A9-A6ADE4A0FC73,0,0
Slots|Apple|EAD9E84C-12CB-46B6-B3A4-6BB67631D28D,0,0
Slots|Apple|CCC54A90-6BD7-4BEF-95F6-94F1C5F5D6B0_1,0,0
Slots|Apple|1F21A43A-3A99-46B9-8C66-03C28E5DA823,0,0
Slots|Facebook|100000281139792,0,0
Slots|Facebook|100000282331056,0,0
Slots|Apple|FB186FF8-94EA-4E37-98DD-1FB8963DBC28,0,0
Slots|Android|ece693c6a4f666ec,0,0
Slots|Android|ed090f3d11c16d74,0,0
Slots|Facebook|100000448869388,0,0
Slots|Facebook|100000614661412,0,0
Slots|Apple|82842ECE-84CD-47C4-AC41-3D7FE6C97A37,0,0
Slots|Apple|F09221B0-5EE7-435B-B633-CA78BF1CC7DF,0,0
Slots|Apple|D9E657F5-041E-4B35-A556-DA5E0E17A556,0,0
Slots|Apple|259214E7-A2D5-45C1-84AA-FBC83D2E1D86,0,0
Slots|Apple|8CC217E1-9F41-4BD3-9CD6-1A5BA929800D,0,0
Slots|Apple|59E5CEE4-060E-418A-805B-D10B390DBC05,0,0
Slots|Apple|5A55D2E4-D8FF-4E6E-AF0F-4FD29E8ED829_2,0,0
Slots|Apple|423641EA-D874-46FB-ADC7-B660942D9A9E,0,0
Slots|Apple|953A2221-29E2-4BB6-BB15-E7CB014ACFFA,0,0
Slots|Facebook|100001037523538,0,0
Slots|Apple|1C5BF289-06F9-4FE3-AF85-4713E273245C,0,0
Slots|Apple|6E1A68CE-A5F9-47FF-B785-8070F7258F7B,0,0
Slots|Facebook|100000047530154,0,0
Slots|Facebook|100001243956503,0,0
Slots|Apple|AD4BF5BE-0188-420F-8BC5-8532105789DF,0,0
Slots|Apple|3762DE1C-3E8F-4E8F-97F2-6C72EEE65C87,0,0
Slots|Facebook|100001474748414,0,0
Slots|Apple|674B299F-D946-4A79-9515-2505215089B0,0,0
Slots|Apple|CC959DDF-8FE7-4DB2-A154-3F7E707463A6,0,0
Slots|Apple|496A4557-30CB-4493-BFEA-B71A881D4C35_1,0,0
Slots|Facebook|100001958484369,0,0
Slots|Apple|DD6F024C-A0B8-4BF0-AD14-EA8C537355B6_1,0,0
Slots|Facebook|100000250133481,0,0
Slots|Apple|B49878A7-9289-40CA-83D0-8093BD2783A7,0,0
Slots|Apple|77D474C9-45EA-48F5-9CEB-98851E12F8F2,0,0
Slots|Facebook|100002007517785,0,0
Slots|Apple|C5387D7D-4790-43F9-9545-95EBF1E56DB0,0,0
Slots|Apple|C53DBC2B-AC53-4A7D-B7A2-7A56F21882D8,0,0
Slots|Apple|80828172-E8B2-43B9-8018-C87F60A4D882,0,0
Slots|Facebook|100000642854707,0,0
Slots|Facebook|100002318240442,0,0
Slots|Facebook|100002318240442,0,0
Slots|Facebook|100000486533217,0,0
Slots|Facebook|100000719058264,0,0
Slots|Facebook|100002373543905,0,0
Slots|Apple|933E9AD4-9DC1-497F-B6E0-EB7EFD2223A7,0,0
Slots|Apple|E5C5F273-472F-4DB0-BBE0-C8AADB748EE7,0,0
Slots|Facebook|100000291517674,0,0
Slots|Facebook|100000293696730,1,0
Slots|Apple|93FF7D0F-A205-4C3F-BFFE-F0B234B0BB13,0,0
Slots|Apple|9F071A8A-63D5-4674-8B5F-6EB69F575AA2,0,0
Slots|Facebook|100002732337537,0,0
Slots|Facebook|100002737730435,0,0
Slots|Facebook|100002921275646,0,0
Slots|Facebook|100000372880836,0,0
Slots|Apple|B936508A-2BF2-473C-A144-F4117EC8CD64,0,0
Slots|Facebook|100000770638016,0,0
Slots|Facebook|100003327495663,0,0
Slots|Facebook|100001641062257,0,0
Slots|Facebook|100003680371515,0,0
Slots|Facebook|100000729090149,0,0
Slots|Facebook|100000652300718,0,0
Slots|Facebook|100000652300718,0,0
Slots|Facebook|100000065972165,0,0
Slots|Facebook|100001261876430,0,0
Slots|Facebook|100001152881331,0,0
Slots|Facebook|100003991161053,0,0
Slots|Facebook|100002127522735,0,0
Slots|Facebook|100001252337457,0,0
Slots|Facebook|100004981146697,0,0
Slots|Apple|A92E8DBB-98F9-4DFE-B7E6-EA7252ADC248,0,0
Slots|Apple|A9933B17-47B2-427B-8CB2-FFB8B8161AC3,0,0
Slots|Apple|EEFE435A-A276-4E7B-8211-8CEBAC712C7B,0,0
Slots|Facebook|100000014558010,1,0
Slots|Facebook|100005234914580,0,0
Slots|Facebook|100001592457814,0,0
Slots|Facebook|100002496255557,0,0
Slots|Facebook|100002496255557,0,0
Slots|Facebook|100000446619780,0,0
Slots|Apple|BAA024EB-ACFD-4BDD-80A8-40C49ED88C1B,0,0
Slots|Facebook|100006758318975,0,0
Slots|Facebook|100001978096222,0,0
Slots|Facebook|100000303369297,0,0
Slots|Apple|b3ef38230f434f2ee4bd6f67fc37f272,2,0
Slots|Facebook|100001845421100,0,0
Slots|Facebook|100001435651523,0,0
Slots|Facebook|1023185411100459,0,0
Slots|Facebook|100005648808677,0,0
Slots|Facebook|100000466890381,0,0
Slots|Facebook|100000576453877,4,0
Slots|Facebook|100001944589786,0,0
Slots|Facebook|100001944589786,0,0
Slots|Facebook|100001910172257,0,0
Slots|Facebook|1200414620392518,0,0
Slots|Android|ab163ccee51f2476,0,0
Slots|Apple|39B85A70-E9B8-4FCC-B04B-FAE0D7974C6D,0,0
Slots|Facebook|1508732569,0,0
Slots|Android|137f71dfc37d081d,0,0
Slots|Android|bd757a936d00dd1d,0,0
Slots|Facebook|125131731284401,0,0
Slots|Facebook|100005181037603,0,0
Slots|Android|13a5253314b9bf86,0,0
Slots|Facebook|100000922040176,0,0
Slots|Apple|42A1B745-BE2D-4293-AAEA-A8EF2176B471,0,0
Slots|Android|cf3e968288f1075d,0,0
Slots|Facebook|1408210178,0,0
Slots|Facebook|1068246702,0,0
Slots|Android|d15caee298dc24e6,0,0
Slots|Android|f24b29eb4cd4c732,0,0
Slots|Android|f332474dbb5d3012,0,0
Slots|Facebook|1504581535,0,0
Slots|Facebook|100007995344913,0,0
Slots|Facebook|1127171120,2,0
Slots|Android|5b60ab0e8b4d80ca,0,0
Slots|Android|5b8544fb2d259996,0,0
Slots|Facebook|123215405147903,0,0
Slots|Android|6d7fda3541786749,0,0
Slots|Facebook|268935384768190,0,0
Slots|Apple|715DCF7E-896F-4E59-8E7B-DDCD9A0642DA,0,0
Slots|Facebook|100003615332969,0,0
Slots|Facebook|675038927,0,0
Slots|Facebook|100001468927198,0,0
Slots|Facebook|719899700,0,0
Slots|Facebook|1162962637485008,0,0
Slots|Facebook|633486420,0,0
Slots|Facebook|100004040948729,0,0
Slots|Android|91c131c58c80eef6,0,0
Slots|Android|924546ebf9ac819e,0,0
Slots|Facebook|100005718012764,0,0
Slots|Android|a2fff70352995230,0,0
Slots|Android|a30cd6cff644847d_1,0,0
Slots|Facebook|100006484977595,0,0
Slots|Facebook|978477715879558,0,0
Slots|Apple|38AC3553-B755-4804-8397-5BF90AF74DC3,0,0
Slots|Android|14f56611abe4b8b3,0,0
Slots|Facebook|100004831129317,3,0
Slots|Apple|41836373-15C8-4268-8B91-FF94A4F49208,0,0
Slots|Facebook|100007570651683,0,0
Slots|Android|c63254810ef2f71b,0,0
Slots|Android|c734d22185eca87f,0,0
Slots|Android|26e7ca03750176e0,0,0
Slots|Android|276baf0efdcc1218,0,0
Slots|Android|d93e7cc564225ad2,0,0
Slots|Facebook|100002177662973,1,0
Slots|Facebook|1474959955,0,0
Slots|Facebook|1033636554,0,0
Slots|Android|ec13872ba55651b8,0,0
Slots|Apple|3C083EE9-E892-41A2-BD5C-DBEA79B17C4D,0,0
Slots|Apple|CDC62B50-514B-4F7B-A96B-C35430566C99,0,0
Slots|Android|fe2adfc705e5dd01,0,0
Slots|Android|1de56b612cdfdbb1,0,0
Slots|Facebook|683761149,0,0
Slots|Facebook|1709689866,0,0
Slots|Facebook|1711021398,0,0
Slots|Apple|DF1C19DE-A15A-4A78-96AE-69FCC4023273,0,0
Slots|Apple|EECBAE26-8922-4CAC-B440-F6D5B4CBB690,0,0
Slots|Apple|EEFDFF04-9364-4708-9FF8-CC282852C302,0,0
Slots|Android|52be0e66c5cfcc8a,0,0
Slots|Facebook|100002709065775,0,0
Slots|Facebook|100001476797196,0,0
Slots|Facebook|1204149151,0,0
Slots|Facebook|1204149151,0,0
Slots|Facebook|10206657773907259,0,0
Slots|Apple|60D322B6-8336-4838-A52D-E00047925D57,0,0
Slots|Facebook|100001586978902,0,0
Slots|Facebook|511413095937616,0,0
Slots|Gamesys|olegik201@ya.ru,0,0
Slots|Facebook|1061524013,0,0
Slots|Android|5fd9d9b850b229dd,0,0
Slots|Android|70b1ca710d424042,0,0
Slots|Android|70b1ca710d424042,0,0
Slots|Android|7151dbfb6145b90c,0,0
Slots|Android|78501eb9a7fb8f23,0,0
Slots|Apple|2EABF932-B3E5-4F3C-8243-CBE4F6F98334,0,0
Slots|Facebook|100001701980200,0,0
Slots|Android|8a379f3d2dbd3c1b,0,0
Slots|Facebook|673294046,0,0
Slots|Android|689d9a02f285fec3,0,0
Slots|Facebook|1365408764,1,0
Slots|Facebook|100000104810319,0,0
Slots|Gamesys|tomkipphomes@yahoo.com,0,0
Slots|Android|95ccaec911be307e,0,0
Slots|Facebook|731951676,0,0
Slots|Facebook|731951676,0,0
Slots|Android|8a8c04881ad2b4c5,0,0
Slots|Facebook|3510293505704021,0,0
Slots|Facebook|3510293505704021,0,0
Slots|Apple|8C7B09FF-5DCB-4180-B4B4-4396EE046423,0,0
Slots|Facebook|1224435060,0,0
Slots|Facebook|816273569,0,0
Slots|Android|7a216e4edb31963e,0,0
Slots|Apple|47B1FC21-FB23-4EF8-A215-7FAC9BD02713,0,0
Slots|Android|1f581a499e6cdb93,0,0
Slots|Facebook|537961291,0,0
Slots|Android|a6edc816b5a68827,0,0
Slots|Apple|50BB92F3-7E62-4F36-85E9-C798F5B37BD0,0,0
Slots|Android|41f8e17f19cb2c33,0,0
Slots|Facebook|127756154815463,0,0
Slots|Android|8bef53f57f5f0bcb,0,0
Slots|Android|8c246f5dbb629687,0,0
Slots|Android|318816b7a5c73439,0,0
Slots|Android|1b7f543715a222d1,0,0
Slots|Android|9d2c69870d92001d,0,0
Slots|Android|538c3867ad10c093,0,0
Slots|Android|53e531b6d9fa7396,0,0
Slots|Android|53ed20be5903888,0,0
Slots|Android|2cd374b10162ad14,0,0
Slots|Apple|636EC20B-435B-4A00-9F50-DDA1958F6C77,0,0
Slots|Facebook|1563498046,0,0
Slots|Facebook|100005528863335,0,0
Slots|Android|af52d84e9e8587bb,0,0
Slots|Android|d28af9700405512,0,0
Slots|Apple|6E0F1EAC-4D29-47BF-8120-9E1D50B55531,0,0
Slots|Android|3ed86e93055b9853,0,0
Slots|Android|3f101e55b6a8dba8,0,0
Slots|Apple|A2D970A8-4445-4FCC-A53E-D7C9818B4835,0,0
Slots|Android|65937b27d4cad511,0,0
Slots|Apple|AAF637D8-0743-4014-8ED1-083872B2C2A7,0,0
Slots|Apple|AB0075B1-ADD1-4146-8500-5AC7442C6729,0,0
Slots|Android|6c1f1665c9949663,0,0
Slots|Facebook|808755195991199,0,0
Slots|Android|7d3884aeb7f5c959,0,0
Slots|Android|7d3ab3c6fa86c5c5,0,0
Slots|Facebook|656249259,0,0
Slots|Facebook|1159966423,0,0
Slots|Android|8ef72d3272b634d2,0,0
Slots|Android|971d4e02360872db,0,0
Slots|Facebook|232819660421836,0,0
Slots|Android|75a0335c5081865a_1,0,0
Slots|Apple|8320A022-83AC-401B-9541-AD5FDAB3BDB4,0,0
